id,setting_id,site_id,title,slug,status,scheduled_publish_at,published_at,updated_by,created_at,updated_at,deleted_at
0b739d9e-1792-445e-a17a-c9b682314aa4,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,【ＪＡ全農の若い力】寄生虫、感染症...改善策に日夜奮闘　家畜衛生研究所（2）「提案力　系統の強み」獣医師・坂本梨果子さん,240222-72532,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
02f224ed-46e7-46d4-bcd1-3cf18236fef8,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,伊藤園、井関農機、ヤンマーアグリと資本業務提携を締結　ウォーターセル,240222-72533,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
5c975dbe-7edc-4a47-b5da-634ce8b85274,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,蒲郡市で官民合同「地域CCUプロジェクト」展開　収集したCO2でハウスみかん栽培実証実験,240222-72534,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
c3b95949-12cf-4e0c-ac98-04bf47d036d3,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,xarvio Digital Farming SolutionsとCNHが連携　農業デジタルプラットフォームの選択肢を拡大　BASF,240222-72536,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
49f0b6d9-f573-4f15-b87e-8aa9e9a597fb,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,カーボンニュートラルを加速　バイオ燃料（RD）対応発電機と溶接機19機種を発表　やまびこ,240222-72537,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
51514bed-5d94-4a02-8447-789af8fd8bcd,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,キッコーマン豆乳初　機能性表示食品の調製豆乳「カラダの豆乳 +MCT」新発売,240222-72538,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
9769555f-c78f-48eb-b399-9c325a2d11bd,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,さつまいも博公式キャラクターの正式名称「おさつ隊長」に決定,240222-72539,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
2b6c3163-3f24-4443-8680-5c16925ebe5d,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,遺伝子組み換え作物について楽しく学ぶ　クイズ動画を公開　バイテク情報普及会,240222-72540,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
7a784192-8670-4863-a19a-f57096b9edd7,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,甘みたっぷりでジューシーな福岡県産「デコポン」フェア開催　ＪＡ全農,240222-72541,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
4e2518a4-33fb-47ee-af9e-6ca41f29253a,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,共創のプラットフォームめざし「全国産直研究交流集会 2024」開催　日本生協連,240222-72542,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
ce6b0396-cf51-4ac5-b2a2-eda9e8805e59,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,総供給高は5か月連続で前年超え　1月度供給高速報　日本生協連,240222-72543,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
7e046a7e-bbef-40c8-b88a-3ed232bca049,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,対面で直接指導　3日間の「アクアポニックス農場研修サービス」提供開始　アクポニ,240222-72544,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
efef9d7b-e1d9-41f1-bd88-6467a09afbc5,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,鳥インフル　米ウェストバージニア州からの生きた家きん、家きん肉等　輸入を一時停止　農水省,240222-72545,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
bd42dd8f-cb47-4dee-a1aa-345a4b7df094,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,本のぬくもりあらためて「#読んでパル」SNSキャンペーン開催　パルシステム東京,240222-72546,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
eda54df9-55fd-4f71-bb3f-6121f20b3657,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,サステナブルな農畜水産業の発展に向けて 協業覚書を締結　JALと丸紅,240222-72548,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
4900b78d-7fc8-434c-9145-eb360eff689b,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,「酢酸バイオスティミュラント」のアクプランタ　農水省SBIRフェーズ3基金に採択,240222-72549,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
b647083e-c16c-4797-8e12-9fa51ec86191,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,「木頭ゆずフェア」イオンスタイル新浦安で23日から開催,240222-72550,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
c8b71cab-a4a7-4ab2-9ed5-36ee7f892fc3,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,ＪＡみのりと協働で栽培するもち麦の魅力を学ぶ「北播磨もち麦研究大会」開催　マルヤナギ,240222-72551,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
97a25904-6b64-423e-be8d-e33c4d858672,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,水田の中干し期間延長によるJ-クレジット創出「稲作コンソーシアムセミナー」開催　Green Carbo,240222-72552,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
5054e036-2b94-4103-b48d-3b390446813a,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,令和6年能登半島地震　被災地の復旧・復興支援で寄付　丸山製作所,240222-72553,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
eba13e55-522f-4d0a-91d1-d9ea6c7265cc,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,軽量・コンパクトで取り回しやすく、作業性が向上したミニ耕うん機「YK450CR」を発売　ヤンマー,240222-72554,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
208c191b-22c0-429e-a4cb-e6adcacd8d15,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,みんなで北海道牛乳を飲んで北海道日本ハムファイターズを応援しよう　ホクレン,240222-72555,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
1ada6857-2396-4175-a28a-5abeee9423e5,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,スマート農業実証プロジェクト畑作技術検討会開催　農研機構,240222-72556,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
51dd001b-8949-4a08-8503-6633fb5426e4,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,第135回講演会「研究するって面白い！鹿児島でマンゴー栽培をとことん考えた学生からのレポート」開催　日本熱帯農業学会,240222-72557,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
bd4ec748-baed-4433-bdd8-320db90c3b8c,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,6次化商品づくりに必要なポイントを学ぶ「地域農業6次化セミナー」を開催　会津若松市,240222-72558,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
78407249-fdfb-41dc-a6db-e74af9733c91,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,資材高騰・みどり戦略・物流問題・輸出促進対策へ「全農営業部」を新設　農林中央金庫,240222-72559,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
b7117abd-f89c-454d-b17d-66e297cfe196,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,米の先物取引を農水省に申請　堂島取引所,240222-72560,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
05ec80cd-5183-436b-9c14-d7a82cfab131,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,狭い国土と農林漁業【酒井惇一・昔の農村・今の世の中】第279回,240222-72562,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
e60aab7e-db9e-455d-9955-9e9e1d3ca972,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,ガラパゴス化する花の品質【花づくりの現場から　宇田明】第29回,240222-72563,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
02c0030f-94d2-4783-b1cd-b121ec8c1cab,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,これまでの多国間経済連携協定と3極化の世界を振り返る　（１）【近藤康男・ＴＰＰから見える風景】,240222-72564,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
35d83b2f-6cbf-4c23-a39d-72bbafaa592e,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,（372）先は長い...【三石誠司・グローバルとローカル：世界は今】,240223-72565,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
813a1f25-acda-4869-bac6-09e82fdda8ee,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,シンとんぼ（82）食の安全とは（40）『いわゆる健康食品』,240224-72566,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
014564cb-3867-416b-ba32-095c0cd98592,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,土壌診断の基礎知識（8）【今さら聞けない営農情報】第238回,240224-72567,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
df9634e5-b55b-48dd-8b7f-810a22d44109,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,みどり戦略に対応した防除戦略（32）【防除学習帖】 第238回,240224-72568,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
ac7ab118-e9f5-4b87-a4ae-fa1820b894ea,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,5年ぶりの会場開催　文弥人形上演会『トキを育むお米』生産者が演じる伝統人形芝居 パルシステム,240226-72570,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
6a9df4a2-3355-468e-93f2-4108c3e9cd2a,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,「安全・安心・おいしい鶏肉」啓発活動を実施　全国で啓発アイテム配布　全鳥連,240226-72571,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
e3a2213a-7736-4c3d-82fc-582243b22160,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,「幻の卵屋さん」大丸下関店に23日から出店　日本たまごかけごはん研究所,240226-72572,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
4aadc536-22bc-4c48-b87d-d3b31154699f,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,「東都生協50周年感謝祭TohtoWeek」第2弾　新宿で開催　東都生活協同組合,240226-72573,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
d3929862-4e69-4772-9c51-36c63e4aaae7,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,「日本酒イベントカレンダー2024年3月版」発表　日本酒造組合中央会,240226-72574,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
697a2d95-d2f8-4231-819f-4c8ceee7f572,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,ＪＡかながわ西湘が協力　箱根小涌園・元湯 森の湯で「湘南潮彩レモンの湯」開催,240226-72575,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
d27cc470-2e4c-4bb0-95e9-6137ffffb8a9,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,パナソニックと「第4回 脱炭素経営EXPO[春]」に共同出展　ヤンマーES,240226-72576,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
879b52f5-c3d9-4d26-bfe5-c2ede93f8cbb,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,原始的ミトコンドリアDNA複製酵素の発見　筑波大など研究グループ,240226-72577,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
62810b79-58ec-4afd-acf5-0f7fae342300,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,植物工場向け授粉・収穫ロボット開発　HarvestX社へ出資　食の未来ファンド,240226-72578,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
1cd3135a-ec8b-46db-8a0e-bd98683bed52,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,生活クラブ生協のお店「デポー越谷」オープン2周年感謝イベント開催,240226-72579,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
0694f3d3-fe6f-4672-a8c3-bf7475b1c279,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,雪平莉左の「ゆるふわたいむ」スタッフと「グミ神経衰弱」で対決　ＪＡタウン,240226-72580,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
0489b7fb-39c3-46ea-8d09-a4d28e8ee85c,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,第159回勉強会「植物工場におけるライフサイクルアセスメントとリスクマネジメント」開催,240226-72581,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
432bb4a9-a19b-4dd6-ae25-b503f6b40a30,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,東京都発行「東京ソーシャルボンド」を取得　こくみん共済 coop〈全労済〉,240226-72582,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
e82e0d70-4078-458c-8a3a-65b3460d8a00,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,幼児・小学生向け交通安全啓発『一緒につくろう！つうがくろ あんぜんMAP』公開　ＪＡ共済,240226-72583,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
3fa7a9b5-d675-42d3-9b7b-3016d8865ab3,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,和牛フェス「和牛を食べよう！29（ニク）の日フェア」有楽町で開催,240226-72584,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
4484a87b-c46a-40fa-8a31-39dfd76c15b2,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,「全国やきいもグランプリ2024」日本一は「神戸芋屋 志のもと＜蜜はるか＞」に決定,240226-72585,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
1628615e-1c08-444c-b19d-c5e66a511981,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,サツマイモの大害虫「イモゾウムシ」イモ苗のある場所に固執　環境にやさしい害虫根絶へ発見　岡山大学,240226-72586,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
37496873-efad-4754-a8c5-7edc9dc3fb23,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,ラジコン草刈機「カルゾーLM750」バージョンアップ　30％OFFセール開催,240226-72587,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
05aa5ce5-bf72-41b8-835d-a274d76f06ec,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,能登半島地震緊急支援募金　17万人超から約2億6000万円　農林水産業復興などに活用　パルシステム連合会,240226-72588,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
7d05d16e-b74b-4a20-96b4-cdeee3d5632e,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,米のめんで作った本格的なラーメン「鶏白湯しょうゆラーメン」発売　ケンミン,240226-72589,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
801a7e73-a159-40c0-829f-2c68a56c9f4d,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,牛乳類、ヨーグルトの販売個数　前週から増加　Ｊミルク需給短信,240226-72590,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
e84b659f-9312-4020-b051-533f5cb432d4,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,ほんのりした赤みが特長　三田市特産品「三田うど」出荷開始　ＪＡ兵庫六甲,240226-72591,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
7e2ab839-459a-4b89-8a03-863906c7a314,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,Farm Love with ファーマーズ＆キッズフェスタ2024に出展　井関農機,240226-72592,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
0d93707d-b2b0-4712-944e-3ecf391e1600,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,Fede社と共同開発FIMA Technical Novelty Award 2024を受賞　クボタ,240226-72593,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
6c2c6c01-1e0d-46e6-a12f-6bfadbbf0f8a,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,スマート農業と先端テクノロジーの事例を紹介　南島原スマート農業シンポジウム2024開催　南島原市,240226-72594,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
3925c487-3f61-4765-b732-b872a11e452a,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,【田代洋一・協同の現場を歩く】集落協定の拡大模索　「直接支払い」が鍵・広島県三次市,240226-72595,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
9b71e53a-0e11-4f27-849b-d951e696775a,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,だいすき！にゃんにゃんキャンペーン実施中！『猫の日』22日から　マルトモ,240226-72596,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
3e2154f9-468e-46f1-9be4-defef987e7ab,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,農業ＤＸで都会と農村の共同体を　検討会が「未来予想図」提示,240226-72597,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
55e95f5a-4c2d-4996-9d21-de86f6ec16fb,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,【ＪＣＡ週報】協同組合のアイデンティティと地域社会への関与（北川 太一）,240226-72598,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
8ea808c3-fd45-4b68-8867-c8d33998cb64,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,農作業事故死亡者22年　238人　前年同水準　「今後３年で半減」新たな目標に　農水省,240226-72599,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
1d6bf53f-a1d0-4028-8025-330db74e1c62,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,政府備蓄米の加工用向け売却を復活して原料米の安定を【熊野孝文・米マーケット情報】,240227-72600,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
5b967e63-0289-4d83-8124-3ab67a16c1a4,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,授業科目の一部を市民に公開　令和6年度前期「市民開放授業」募集　帯広畜産大学,240227-72601,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
3962c650-0b4a-4bf8-83ce-fdcae305edcc,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,あなたも棚田のオーナーになりませんか　令和６年度樫谷棚田　オーナー・トラスト会員募集　大洲市,240227-72602,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
941907ef-4dab-42ca-a218-8afdeb548924,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,GI指定山形の酒を堪能　第3回「日本一美酒県山形」フェア　6月に開催,240227-72603,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
e48df036-201a-4d96-91f6-d9e12ed18eef,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,「ＪＡタウンバーチャル物産展 春の総決算」3月16日に開催　ＪＡ全農,240227-72604,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
99a19fdb-207f-4656-85d5-447149d728b5,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,「かしわ農ガチャ」実施　柏産のいちご試食も　千葉県柏市,240227-72605,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
1282f800-59d4-4c40-a8b7-0e83b2527d26,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,「世界最高米」の原料玄米決定　新潟、長野、岐阜、熊本から4品を認定　東洋ライス,240227-72606,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
dac5cf03-06d2-4372-be29-5376c2be9445,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,「静岡県産三ヶ日みかんサワー」27日に発売　ＪＡ全農,240227-72607,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
94232b1d-7a70-46f4-96e1-f99194b80ec6,6f797a84-5138-404b-9b4d-a11c27f7f9e0,851383be-e14a-42df-977d-8e420ec723ec,「責任ある調達方針」策定　人権と環境への配慮を明文化　パルシステム連合会,240227-72608,PUBLISHED,,2020-01-01T00:00:00.000Z,coreda,2020-01-01T00:00:00.000Z,2025-10-09T16:00:47.887Z,
